n,live_before,absorbed,merged,live_after
59720000,5,0,0,5
59740000,5,0,0,5
59760000,5,0,0,5
59780000,5,0,0,5
59800000,5,0,0,5
59820000,5,0,0,5
59840000,5,0,0,5
59860000,5,0,0,5
59880000,5,0,0,5
59900000,5,0,0,5
59920000,5,0,0,5
59940000,5,0,0,5
59960000,5,0,0,5
59980000,5,0,0,5
60000000,5,0,0,5
60020000,5,0,0,5
60040000,5,0,0,5
60060000,5,0,0,5
60080000,5,0,0,5
60100000,5,0,0,5
60120000,5,0,0,5
60140000,5,0,0,5
60160000,5,0,0,5
60180000,5,0,0,5
60200000,5,0,0,5
60220000,5,0,0,5
60240000,5,0,0,5
60260000,5,0,0,5
60280000,5,0,0,5
60300000,5,0,0,5
60320000,5,0,0,5
60340000,5,0,0,5
60360000,5,0,0,5
60380000,5,0,0,5
60400000,5,0,0,5
60420000,5,0,0,5
60440000,5,0,0,5
60460000,5,0,0,5
60480000,5,0,0,5
60500000,5,0,0,5
60520000,5,0,0,5
60540000,5,0,0,5
60560000,5,0,0,5
60580000,5,0,0,5
60600000,5,0,0,5
60620000,5,0,0,5
60640000,5,0,0,5
60660000,5,0,0,5
60680000,5,0,0,5
60700000,5,0,0,5
60720000,5,0,0,5
60740000,5,0,0,5
60760000,5,0,0,5
60780000,5,0,0,5
60800000,5,0,0,5
60820000,5,0,0,5
60840000,5,0,0,5
60860000,5,0,0,5
60880000,5,0,0,5
60900000,5,0,0,5
60920000,5,0,0,5
60940000,5,0,0,5
60960000,5,0,0,5
60980000,5,0,0,5
61000000,5,0,0,5
61020000,5,0,0,5
61040000,5,0,0,5
61060000,5,0,0,5
61080000,5,0,0,5
61100000,5,0,0,5
61120000,5,0,0,5
61140000,5,0,0,5
61160000,5,0,0,5
61180000,5,0,0,5
61200000,5,0,0,5
61220000,5,0,0,5
61240000,5,0,0,5
61260000,5,0,0,5
61280000,5,0,0,5
61300000,5,0,0,5
61320000,5,0,0,5
61340000,5,0,0,5
61360000,5,0,0,5
61380000,5,0,0,5
61400000,5,0,0,5
61420000,5,0,0,5
61440000,5,0,0,5
61460000,5,0,0,5
61480000,5,0,0,5
61500000,5,0,0,5
61520000,5,0,0,5
61540000,5,0,0,5
61560000,5,0,0,5
61580000,5,0,0,5
61600000,5,0,0,5
61620000,5,0,0,5
61640000,5,0,0,5
61660000,5,0,0,5
61680000,5,0,0,5
61700000,5,0,0,5
61720000,5,0,0,5
61740000,5,0,0,5
61760000,5,0,0,5
61780000,5,0,0,5
61800000,5,0,0,5
61820000,5,0,0,5
61840000,5,0,0,5
61860000,5,0,0,5
61880000,5,0,0,5
61900000,5,0,0,5
61920000,5,0,0,5
61940000,5,0,0,5
61960000,5,0,0,5
61980000,5,0,0,5
62000000,5,0,0,5
62020000,5,0,0,5
62040000,5,0,0,5
62060000,5,0,0,5
62080000,5,0,0,5
62100000,5,0,0,5
62120000,5,0,0,5
62140000,5,0,0,5
62160000,5,0,0,5
62180000,5,0,0,5
62200000,5,0,0,5
62220000,5,0,0,5
62240000,5,0,0,5
62260000,5,0,0,5
62280000,5,0,0,5
62300000,5,0,0,5
62320000,5,0,0,5
62340000,5,0,0,5
62360000,5,0,0,5
62380000,5,0,0,5
62400000,5,0,0,5
62420000,5,0,0,5
62440000,5,0,0,5
62460000,5,0,0,5
62480000,5,0,0,5
62500000,5,0,0,5
62520000,5,0,0,5
62540000,5,0,0,5
62560000,5,0,0,5
62580000,5,0,0,5
62600000,5,0,0,5
62620000,5,0,0,5
62640000,5,0,0,5
62660000,5,0,0,5
62680000,5,0,0,5
62700000,5,0,0,5
62720000,5,0,0,5
62740000,5,0,0,5
62760000,5,0,0,5
62780000,5,0,0,5
62800000,5,0,0,5
62820000,5,0,0,5
62840000,5,0,0,5
62860000,5,0,0,5
62880000,5,0,0,5
62900000,5,0,0,5
62920000,5,0,0,5
62940000,5,0,0,5
62960000,5,0,0,5
62980000,5,0,0,5
63000000,5,0,0,5
63020000,5,0,0,5
63040000,5,0,0,5
63060000,5,0,0,5
63080000,5,0,0,5
63100000,5,0,0,5
63120000,5,0,0,5
63140000,5,0,0,5
63160000,5,0,0,5
63180000,5,0,0,5
63200000,5,0,0,5
63220000,5,0,0,5
63240000,5,0,0,5
63260000,5,0,0,5
63280000,5,0,0,5
63300000,5,0,0,5
63320000,5,0,0,5
63340000,5,0,0,5
63360000,5,0,0,5
63380000,5,0,0,5
63400000,5,0,0,5
63420000,5,0,0,5
63440000,5,0,0,5
63460000,5,0,0,5
63480000,5,0,0,5
63500000,5,0,0,5
63520000,5,0,0,5
63540000,5,0,0,5
63560000,5,0,0,5
63580000,5,0,0,5
63600000,5,0,0,5
63620000,5,0,0,5
63640000,5,0,0,5
63660000,5,0,0,5
63680000,5,0,0,5
63700000,5,0,0,5
63720000,5,0,0,5
63740000,5,0,0,5
63760000,5,0,0,5
63780000,5,0,0,5
63800000,5,0,0,5
63820000,5,0,0,5
63840000,5,0,0,5
63860000,5,0,0,5
63880000,5,0,0,5
63900000,5,0,0,5
63920000,5,0,0,5
63940000,5,0,0,5
63960000,5,0,0,5
63980000,5,0,0,5
64000000,5,0,0,5
64020000,5,0,0,5
64040000,5,0,0,5
64060000,5,0,0,5
64080000,5,0,0,5
64100000,5,0,0,5
64120000,5,0,0,5
64140000,5,0,0,5
64160000,5,0,0,5
64180000,5,0,0,5
64200000,5,0,0,5
64220000,5,0,0,5
64240000,5,0,0,5
64260000,5,0,0,5
64280000,5,0,0,5
64300000,5,0,0,5
64320000,5,0,0,5
64340000,5,0,0,5
64360000,5,0,0,5
64380000,5,0,0,5
64400000,5,0,0,5
64420000,5,0,0,5
64440000,5,0,0,5
64460000,5,0,0,5
64480000,5,0,0,5
64500000,5,0,0,5
64520000,5,0,0,5
64540000,5,0,0,5
64560000,5,0,0,5
64580000,5,0,0,5
64600000,5,0,0,5
64620000,5,0,0,5
64640000,5,0,0,5
64660000,5,0,0,5
64680000,5,0,0,5
64700000,5,0,0,5
64720000,5,0,0,5
64740000,5,0,0,5
64760000,5,0,0,5
64780000,5,0,0,5
64800000,5,0,0,5
64820000,5,0,0,5
64840000,5,0,0,5
64860000,5,0,0,5
64880000,5,0,0,5
64900000,5,0,0,5
64920000,5,0,0,5
64940000,5,0,0,5
64960000,5,0,0,5
64980000,5,0,0,5
65000000,5,0,0,5
65020000,5,0,0,5
65040000,5,0,0,5
65060000,5,0,0,5
65080000,5,0,0,5
65100000,5,0,0,5
65120000,5,0,0,5
65140000,5,0,0,5
65160000,5,0,0,5
65180000,5,0,0,5
65200000,5,0,0,5
65220000,5,0,0,5
65240000,5,0,0,5
65260000,5,0,0,5
65280000,5,0,0,5
65300000,5,0,0,5
65320000,5,0,0,5
65340000,5,0,0,5
65360000,5,0,0,5
65380000,5,0,0,5
65400000,5,0,0,5
65420000,5,0,0,5
65440000,5,0,0,5
65460000,5,0,0,5
65480000,5,0,0,5
65500000,5,0,0,5
65520000,5,0,0,5
65540000,5,0,0,5
65560000,5,0,0,5
65580000,5,0,0,5
65600000,5,0,0,5
65620000,5,0,0,5
65640000,5,0,0,5
65660000,5,0,0,5
65680000,5,0,0,5
65700000,5,0,0,5
65720000,5,0,0,5
65740000,5,0,0,5
65760000,5,0,0,5
65780000,5,0,0,5
65800000,5,0,0,5
65820000,5,0,0,5
65840000,5,0,0,5
65860000,5,0,0,5
65880000,5,0,0,5
65900000,5,0,0,5
65920000,5,0,0,5
65940000,5,0,0,5
65960000,5,0,0,5
65980000,5,0,0,5
66000000,5,0,0,5
66020000,5,0,0,5
66040000,5,0,0,5
66060000,5,0,0,5
66080000,5,0,0,5
66100000,5,0,0,5
66120000,5,0,0,5
66140000,5,0,0,5
66160000,5,0,0,5
66180000,5,0,0,5
66200000,5,0,0,5
66220000,5,0,0,5
66240000,5,0,0,5
66260000,5,0,0,5
66280000,5,0,0,5
66300000,5,0,0,5
66320000,5,0,0,5
66340000,5,0,0,5
66360000,5,0,0,5
66380000,5,0,0,5
66400000,5,0,0,5
66420000,5,0,0,5
66440000,5,0,0,5
66460000,5,0,0,5
66480000,5,0,0,5
66500000,5,0,0,5
66520000,5,0,0,5
66540000,5,0,0,5
66560000,5,0,0,5
66580000,5,0,0,5
66600000,5,0,0,5
66620000,5,0,0,5
66640000,5,0,0,5
66660000,5,0,0,5
66680000,5,0,0,5
66700000,5,0,0,5
66720000,5,0,0,5
66740000,5,0,0,5
66760000,5,0,0,5
66780000,5,0,0,5
66800000,5,0,0,5
66820000,5,0,0,5
66840000,5,0,0,5
66860000,5,0,0,5
66880000,5,0,0,5
66900000,5,0,0,5
66920000,5,0,0,5
66940000,5,0,0,5
66960000,5,0,0,5
66980000,5,0,0,5
67000000,5,0,0,5
67020000,5,0,0,5
67040000,5,0,0,5
67060000,5,0,0,5
67080000,5,0,0,5
67100000,5,0,0,5
67120000,5,0,0,5
67140000,5,0,0,5
67160000,5,0,0,5
67180000,5,0,0,5
67200000,5,0,0,5
67220000,5,0,0,5
67240000,5,0,0,5
67260000,5,0,0,5
67280000,5,0,0,5
67300000,5,0,0,5
67320000,5,0,0,5
67340000,5,0,0,5
67360000,5,0,0,5
67380000,5,0,0,5
67400000,5,0,0,5
67420000,5,0,0,5
67440000,5,0,0,5
67460000,5,0,0,5
67480000,5,0,0,5
67500000,5,0,0,5
67520000,5,0,0,5
67540000,5,0,0,5
67560000,5,0,0,5
67580000,5,0,0,5
67600000,5,0,0,5
67620000,5,0,0,5
67640000,5,0,0,5
67660000,5,0,0,5
67680000,5,0,0,5
67700000,5,0,0,5
67720000,5,0,0,5
67740000,5,0,0,5
67760000,5,0,0,5
67780000,5,0,0,5
67800000,5,0,0,5
67820000,5,0,0,5
67840000,5,0,0,5
67860000,5,0,0,5
67880000,5,0,0,5
67900000,5,0,0,5
67920000,5,0,0,5
67940000,5,0,0,5
67960000,5,0,0,5
67980000,5,0,0,5
68000000,5,0,0,5
68020000,5,0,0,5
68040000,5,0,0,5
68060000,5,0,0,5
68080000,5,0,0,5
68100000,5,0,0,5
68120000,5,0,0,5
68140000,5,0,0,5
68160000,5,0,0,5
68180000,5,0,0,5
68200000,5,0,0,5
68220000,5,0,0,5
68240000,5,0,0,5
68260000,5,0,0,5
68280000,5,0,0,5
68300000,5,0,0,5
68320000,5,0,0,5
68340000,5,0,0,5
68360000,5,0,0,5
68380000,5,0,0,5
68400000,5,0,0,5
68420000,5,0,0,5
68440000,5,0,0,5
68460000,5,0,0,5
68480000,5,0,0,5
68500000,5,0,0,5
68520000,5,0,0,5
68540000,5,0,0,5
68560000,5,0,0,5
68580000,5,0,0,5
68600000,5,0,0,5
68620000,5,0,0,5
68640000,5,0,0,5
68660000,5,0,0,5
68680000,5,0,0,5
68700000,5,0,0,5
68720000,5,0,0,5
68740000,5,0,0,5
68760000,5,0,0,5
68780000,5,0,0,5
68800000,5,0,0,5
68820000,5,0,0,5
68840000,5,0,0,5
68860000,5,0,0,5
68880000,5,0,0,5
68900000,5,0,0,5
68920000,5,0,0,5
68940000,5,0,0,5
68960000,5,0,0,5
68980000,5,0,0,5
69000000,5,0,0,5
69020000,5,0,0,5
69040000,5,0,0,5
69060000,5,0,0,5
69080000,5,0,0,5
69100000,5,0,0,5
69120000,5,0,0,5
69140000,5,0,0,5
69160000,5,0,0,5
69180000,5,0,0,5
69200000,5,0,0,5
69220000,5,0,0,5
69240000,5,0,0,5
69260000,5,0,0,5
69280000,5,0,0,5
69300000,5,0,0,5
69320000,5,0,0,5
69340000,5,0,0,5
69360000,5,0,0,5
69380000,5,0,0,5
69400000,5,0,0,5
69420000,5,0,0,5
69440000,5,0,0,5
69460000,5,0,0,5
69480000,5,0,0,5
69500000,5,0,0,5
69520000,5,0,0,5
69540000,5,0,0,5
69560000,5,0,0,5
69580000,5,0,0,5
69600000,5,0,0,5
69620000,5,0,0,5
69640000,5,0,0,5
69660000,5,0,0,5
69680000,5,0,0,5
69700000,5,0,0,5
69720000,5,0,0,5
69740000,5,0,0,5
69760000,5,0,0,5
69780000,5,0,0,5
69800000,5,0,0,5
69820000,5,0,0,5
69840000,5,0,0,5
69860000,5,0,0,5
69880000,5,0,0,5
69900000,5,0,0,5
69920000,5,0,0,5
69940000,5,0,0,5
69960000,5,0,0,5
69980000,5,0,0,5
70000000,5,0,0,5
70020000,5,0,0,5
70040000,5,0,0,5
70060000,5,0,0,5
70080000,5,0,0,5
70100000,5,0,0,5
70120000,5,0,0,5
70140000,5,0,0,5
70160000,5,0,0,5
70180000,5,0,0,5
70200000,5,0,0,5
70220000,5,0,0,5
70240000,5,0,0,5
70260000,5,0,0,5
70280000,5,0,0,5
70300000,5,0,0,5
70320000,5,0,0,5
70340000,5,0,0,5
70360000,5,0,0,5
70380000,5,0,0,5
70400000,5,0,0,5
70420000,5,0,0,5
70440000,5,0,0,5
70460000,5,0,0,5
70480000,5,0,0,5
70500000,5,0,0,5
70520000,5,0,0,5
70540000,5,0,0,5
70560000,5,0,0,5
70580000,5,0,0,5
70600000,5,0,0,5
70620000,5,0,0,5
70640000,5,0,0,5
70660000,5,0,0,5
70680000,5,0,0,5
70700000,5,0,0,5
70720000,5,0,0,5
70740000,5,0,0,5
70760000,5,0,0,5
70780000,5,0,0,5
70800000,5,0,0,5
70820000,5,0,0,5
70840000,5,0,0,5
70860000,5,0,0,5
70880000,5,0,0,5
70900000,5,0,0,5
70920000,5,0,0,5
70940000,5,0,0,5
70960000,5,0,0,5
70980000,5,0,0,5
71000000,5,0,0,5
71020000,5,0,0,5
71040000,5,0,0,5
71060000,5,0,0,5
71080000,5,0,0,5
71100000,5,0,0,5
71120000,5,0,0,5
71140000,5,0,0,5
71160000,5,0,0,5
71180000,5,0,0,5
71200000,5,0,0,5
71220000,5,0,0,5
71240000,5,0,0,5
71260000,5,0,0,5
71280000,5,0,0,5
71300000,5,0,0,5
71320000,5,0,0,5
71340000,5,0,0,5
71360000,5,0,0,5
71380000,5,0,0,5
71400000,5,0,0,5
71420000,5,0,0,5
71440000,5,0,0,5
71460000,5,0,0,5
71480000,5,0,0,5
71500000,5,0,0,5
71520000,5,0,0,5
71540000,5,0,0,5
71560000,5,0,0,5
71580000,5,0,0,5
71600000,5,0,0,5
71620000,5,0,0,5
71640000,5,0,0,5
71660000,5,0,0,5
71680000,5,0,0,5
71700000,5,0,0,5
71720000,5,0,0,5
71740000,5,0,0,5
71760000,5,0,0,5
71780000,5,0,0,5
71800000,5,0,0,5
71820000,5,0,0,5
71840000,5,0,0,5
71860000,5,0,0,5
71880000,5,0,0,5
71900000,5,0,0,5
71920000,5,0,0,5
71940000,5,0,0,5
71960000,5,0,0,5
71980000,5,0,0,5
72000000,5,0,0,5
72020000,5,0,0,5
72040000,5,0,0,5
72060000,5,0,0,5
72080000,5,0,0,5
72100000,5,0,0,5
72120000,5,0,0,5
72140000,5,0,0,5
72160000,5,0,0,5
72180000,5,0,0,5
72200000,5,0,0,5
72220000,5,0,0,5
72240000,5,0,0,5
72260000,5,0,0,5
72280000,5,0,0,5
72300000,5,0,0,5
72320000,5,0,0,5
72340000,5,0,0,5
72360000,5,0,0,5
72380000,5,0,0,5
72400000,5,0,0,5
72420000,5,0,0,5
72440000,5,0,0,5
72460000,5,0,0,5
72480000,5,0,0,5
72500000,5,0,0,5
72520000,5,0,0,5
72540000,5,0,0,5
72560000,5,0,0,5
72580000,5,0,0,5
72600000,5,0,0,5
72620000,5,0,0,5
72640000,5,0,0,5
72660000,5,0,0,5
72680000,5,0,0,5
72700000,5,0,0,5
72720000,5,0,0,5
72740000,5,0,0,5
72760000,5,0,0,5
72780000,5,0,0,5
72800000,5,0,0,5
72820000,5,0,0,5
72840000,5,0,0,5
72860000,5,0,0,5
72880000,5,0,0,5
72900000,5,0,0,5
72920000,5,0,0,5
72940000,5,0,0,5
72960000,5,0,0,5
72980000,5,0,0,5
73000000,5,0,0,5
73020000,5,0,0,5
73040000,5,0,0,5
73060000,5,0,0,5
73080000,5,0,0,5
73100000,5,0,0,5
73120000,5,0,0,5
73140000,5,0,0,5
73160000,5,0,0,5
73180000,5,0,0,5
73200000,5,0,0,5
73220000,5,0,0,5
73240000,5,0,0,5
73260000,5,0,0,5
73280000,5,0,0,5
73300000,5,0,0,5
73320000,5,0,0,5
73340000,5,0,0,5
73360000,5,0,0,5
73380000,5,0,0,5
73400000,5,0,0,5
73420000,5,0,0,5
73440000,5,0,0,5
73460000,5,0,0,5
73480000,5,0,0,5
73500000,5,0,0,5
73520000,5,0,0,5
73540000,5,0,0,5
73560000,5,0,0,5
73580000,5,0,0,5
73600000,5,0,0,5
73620000,5,0,0,5
73640000,5,0,0,5
73660000,5,0,0,5
73680000,5,0,0,5
73700000,5,0,0,5
73720000,5,0,0,5
73740000,5,0,0,5
73760000,5,0,0,5
73780000,5,0,0,5
73800000,5,0,0,5
73820000,5,0,0,5
73840000,5,0,0,5
73860000,5,0,0,5
73880000,5,0,0,5
73900000,5,0,0,5
73920000,5,0,0,5
73940000,5,0,0,5
73960000,5,0,0,5
73980000,5,0,0,5
74000000,5,0,0,5
74020000,5,0,0,5
74040000,5,0,0,5
74060000,5,0,0,5
74080000,5,0,0,5
74100000,5,0,0,5
74120000,5,0,0,5
74140000,5,0,0,5
74160000,5,0,0,5
74180000,5,0,0,5
74200000,5,0,0,5
74220000,5,0,0,5
74240000,5,0,0,5
74260000,5,0,0,5
74280000,5,0,0,5
74300000,5,0,0,5
74320000,5,0,0,5
74340000,5,0,0,5
74360000,5,0,0,5
74380000,5,0,0,5
74400000,5,0,0,5
74420000,5,0,0,5
74440000,5,0,0,5
74460000,5,0,0,5
74480000,5,0,0,5
74500000,5,0,0,5
74520000,5,0,0,5
74540000,5,0,0,5
74560000,5,0,0,5
74580000,5,0,0,5
74600000,5,0,0,5
74620000,5,0,0,5
74640000,5,0,0,5
74660000,5,0,0,5
74680000,5,0,0,5
74700000,5,0,0,5
74720000,5,0,0,5
74740000,5,0,0,5
74760000,5,0,0,5
74780000,5,0,0,5
74800000,5,0,0,5
74820000,5,0,0,5
74840000,5,0,0,5
74860000,5,0,0,5
74880000,5,0,0,5
74900000,5,0,0,5
74920000,5,0,0,5
74940000,5,0,0,5
74960000,5,0,0,5
74980000,5,0,0,5
75000000,5,0,0,5
75020000,5,0,0,5
75040000,5,0,0,5
75060000,5,0,0,5
75080000,5,0,0,5
75100000,5,0,0,5
75120000,5,0,0,5
75140000,5,0,0,5
75160000,5,0,0,5
75180000,5,0,0,5
75200000,5,0,0,5
75220000,5,0,0,5
75240000,5,0,0,5
75260000,5,0,0,5
75280000,5,0,0,5
75300000,5,0,0,5
75320000,5,0,0,5
75340000,5,0,0,5
75360000,5,0,0,5
75380000,5,0,0,5
75400000,5,0,0,5
75420000,5,0,0,5
75440000,5,0,0,5
75460000,5,0,0,5
75480000,5,0,0,5
75500000,5,0,0,5
75520000,5,0,0,5
75540000,5,0,0,5
75560000,5,0,0,5
75580000,5,0,0,5
75600000,5,0,0,5
75620000,5,0,0,5
75640000,5,0,0,5
75660000,5,0,0,5
75680000,5,0,0,5
75700000,5,0,0,5
75720000,5,0,0,5
75740000,5,0,0,5
75760000,5,0,0,5
75780000,5,0,0,5
75800000,5,0,0,5
75820000,5,0,0,5
75840000,5,0,0,5
75860000,5,0,0,5
75880000,5,0,0,5
75900000,5,0,0,5
75920000,5,0,0,5
75940000,5,0,0,5
75960000,5,0,0,5
75980000,5,0,0,5
76000000,5,0,0,5
76020000,5,0,0,5
76040000,5,0,0,5
76060000,5,0,0,5
76080000,5,0,0,5
76100000,5,0,0,5
76120000,5,0,0,5
76140000,5,0,0,5
76160000,5,0,0,5
76180000,5,0,0,5
76200000,5,0,0,5
76220000,5,0,0,5
76240000,5,0,0,5
76260000,5,0,0,5
76280000,5,0,0,5
76300000,5,0,0,5
76320000,5,0,0,5
76340000,5,0,0,5
76360000,5,0,0,5
76380000,5,0,0,5
76400000,5,0,0,5
76420000,5,0,0,5
76440000,5,0,0,5
76460000,5,0,0,5
76480000,5,0,0,5
76500000,5,0,0,5
76520000,5,0,0,5
76540000,5,0,0,5
76560000,5,0,0,5
76580000,5,0,0,5
76600000,5,0,0,5
76620000,5,0,0,5
76640000,5,0,0,5
76660000,5,0,0,5
76680000,5,0,0,5
76700000,5,0,0,5
76720000,5,0,0,5
76740000,5,0,0,5
76760000,5,0,0,5
76780000,5,0,0,5
76800000,5,0,0,5
76820000,5,0,0,5
76840000,5,0,0,5
76860000,5,0,0,5
76880000,5,0,0,5
76900000,5,0,0,5
76920000,5,0,0,5
76940000,5,0,0,5
76960000,5,0,0,5
76980000,5,0,0,5
77000000,5,0,0,5
77020000,5,0,0,5
77040000,5,0,0,5
77060000,5,0,0,5
77080000,5,0,0,5
77100000,5,0,0,5
77120000,5,0,0,5
77140000,5,0,0,5
77160000,5,0,0,5
77180000,5,0,0,5
77200000,5,0,0,5
77220000,5,0,0,5
77240000,5,0,0,5
77260000,5,0,0,5
77280000,5,0,0,5
77300000,5,0,0,5
77320000,5,0,0,5
77340000,5,0,0,5
77360000,5,0,0,5
77380000,5,0,0,5
77400000,5,0,0,5
77420000,5,0,0,5
77440000,5,0,0,5
77460000,5,0,0,5
77480000,5,0,0,5
77500000,5,0,0,5
77520000,5,0,0,5
77540000,5,0,0,5
77560000,5,0,0,5
77580000,5,0,0,5
77600000,5,0,0,5
77620000,5,0,0,5
77640000,5,0,0,5
77660000,5,0,0,5
77680000,5,0,0,5
77700000,5,0,0,5
77720000,5,0,0,5
77740000,5,0,0,5
77760000,5,0,0,5
77780000,5,0,0,5
77800000,5,0,0,5
77820000,5,0,0,5
77840000,5,0,0,5
77860000,5,0,0,5
77880000,5,0,0,5
77900000,5,0,0,5
77920000,5,0,0,5
77940000,5,0,0,5
77960000,5,0,0,5
77980000,5,0,0,5
78000000,5,0,0,5
78020000,5,0,0,5
78040000,5,0,0,5
78060000,5,0,0,5
78080000,5,0,0,5
78100000,5,0,0,5
78120000,5,0,0,5
78140000,5,0,0,5
78160000,5,0,0,5
78180000,5,0,0,5
78200000,5,0,0,5
78220000,5,0,0,5
78240000,5,0,0,5
78260000,5,0,0,5
78280000,5,0,0,5
78300000,5,0,0,5
78320000,5,0,0,5
78340000,5,0,0,5
78360000,5,0,0,5
78380000,5,0,0,5
78400000,5,0,0,5
78420000,5,0,0,5
78440000,5,0,0,5
78460000,5,0,0,5
78480000,5,0,0,5
78500000,5,0,0,5
78520000,5,0,0,5
78540000,5,0,0,5
78560000,5,0,0,5
78580000,5,0,0,5
78600000,5,0,0,5
78620000,5,0,0,5
78640000,5,0,0,5
78660000,5,0,0,5
78680000,5,0,0,5
78700000,5,0,0,5
78720000,5,0,0,5
78740000,5,0,0,5
78760000,5,0,0,5
78780000,5,0,0,5
78800000,5,0,0,5
78820000,5,0,0,5
78840000,5,0,0,5
78860000,5,0,0,5
78880000,5,0,0,5
78900000,5,0,0,5
78920000,5,0,0,5
78940000,5,0,0,5
78960000,5,0,0,5
78980000,5,0,0,5
79000000,5,0,0,5
79020000,5,0,0,5
79040000,5,0,0,5
79060000,5,0,0,5
79080000,5,0,0,5
79100000,5,0,0,5
79120000,5,0,0,5
79140000,5,0,0,5
79160000,5,0,0,5
79180000,5,0,0,5
79200000,5,0,0,5
79220000,5,0,0,5
79240000,5,0,0,5
79260000,5,0,0,5
79280000,5,0,0,5
79300000,5,0,0,5
79320000,5,0,0,5
79340000,5,0,0,5
79360000,5,0,0,5
79380000,5,0,0,5
79400000,5,0,0,5
79420000,5,0,0,5
79440000,5,0,0,5
79460000,5,0,0,5
79480000,5,0,0,5
79500000,5,0,0,5
79520000,5,0,0,5
79540000,5,0,0,5
79560000,5,0,0,5
79580000,5,0,0,5
79600000,5,0,0,5
79620000,5,0,0,5
79640000,5,0,0,5
79660000,5,0,0,5
79680000,5,0,0,5
79700000,5,0,0,5
79720000,5,0,0,5
79740000,5,0,0,5
79760000,5,0,0,5
79780000,5,0,0,5
79800000,5,0,0,5
79820000,5,0,0,5
79840000,5,0,0,5
79860000,5,0,0,5
79880000,5,0,0,5
79900000,5,0,0,5
79920000,5,0,0,5
79940000,5,0,0,5
79960000,5,0,0,5
79980000,5,0,0,5
80000000,5,0,0,5
80020000,5,0,0,5
80040000,5,0,0,5
80060000,5,0,0,5
80080000,5,0,0,5
80100000,5,0,0,5
80120000,5,0,0,5
80140000,5,0,0,5
80160000,5,0,0,5
80180000,5,0,0,5
80200000,5,0,0,5
80220000,5,0,0,5
80240000,5,0,0,5
80260000,5,0,0,5
80280000,5,0,0,5
80300000,5,0,0,5
80320000,5,0,0,5
80340000,5,0,0,5
80360000,5,0,0,5
80380000,5,0,0,5
80400000,5,0,0,5
80420000,5,0,0,5
80440000,5,0,0,5
80460000,5,0,0,5
80480000,5,0,0,5
80500000,5,0,0,5
80520000,5,0,0,5
80540000,5,0,0,5
80560000,5,0,0,5
80580000,5,0,0,5
80600000,5,0,0,5
80620000,5,0,0,5
80640000,5,0,0,5
80660000,5,0,0,5
80680000,5,0,0,5
80700000,5,0,0,5
80720000,5,0,0,5
80740000,5,0,0,5
80760000,5,0,0,5
80780000,5,0,0,5
80800000,5,0,0,5
80820000,5,0,0,5
80840000,5,0,0,5
80860000,5,0,0,5
80880000,5,0,0,5
80900000,5,0,0,5
80920000,5,0,0,5
80940000,5,0,0,5
80960000,5,0,0,5
80980000,5,0,0,5
81000000,5,0,0,5
81020000,5,0,0,5
81040000,5,0,0,5
81060000,5,0,0,5
81080000,5,0,0,5
81100000,5,0,0,5
81120000,5,0,0,5
81140000,5,0,0,5
81160000,5,0,0,5
81180000,5,0,0,5
81200000,5,0,0,5
81220000,5,0,0,5
81240000,5,0,0,5
81260000,5,0,0,5
81280000,5,0,0,5
81300000,5,0,0,5
81320000,5,0,0,5
81340000,5,0,0,5
81360000,5,0,0,5
81380000,5,0,0,5
81400000,5,0,0,5
81420000,5,0,0,5
81440000,5,0,0,5
81460000,5,0,0,5
81480000,5,0,0,5
81500000,5,0,0,5
81520000,5,0,0,5
81540000,5,0,0,5
81560000,5,0,0,5
81580000,5,0,0,5
81600000,5,0,0,5
81620000,5,0,0,5
81640000,5,0,0,5
81660000,5,0,0,5
81680000,5,0,0,5
81700000,5,0,0,5
81720000,5,0,0,5
81740000,5,0,0,5
81760000,5,0,0,5
81780000,5,0,0,5
81800000,5,0,0,5
81820000,5,0,0,5
81840000,5,0,0,5
81860000,5,0,0,5
81880000,5,0,0,5
81900000,5,0,0,5
81920000,5,0,0,5
81940000,5,0,0,5
81960000,5,0,0,5
81980000,5,0,0,5
82000000,5,0,0,5
82020000,5,0,0,5
82040000,5,0,0,5
82060000,5,0,0,5
82080000,5,0,0,5
82100000,5,0,0,5
82120000,5,0,0,5
82140000,5,0,0,5
82160000,5,0,0,5
82180000,5,0,0,5
82200000,5,0,0,5
82220000,5,0,0,5
82240000,5,0,0,5
82260000,5,0,0,5
82280000,5,0,0,5
82300000,5,0,0,5
82320000,5,0,0,5
82340000,5,0,0,5
82360000,5,0,0,5
82380000,5,0,0,5
82400000,5,0,0,5
82420000,5,0,0,5
82440000,5,0,0,5
82460000,5,0,0,5
82480000,5,0,0,5
82500000,5,0,0,5
82520000,5,0,0,5
82540000,5,0,0,5
82560000,5,0,0,5
82580000,5,0,0,5
82600000,5,0,0,5
82620000,5,0,0,5
82640000,5,0,0,5
82660000,5,0,0,5
82680000,5,0,0,5
82700000,5,0,0,5
82720000,5,0,0,5
82740000,5,0,0,5
82760000,5,0,0,5
82780000,5,0,0,5
82800000,5,0,0,5
82820000,5,0,0,5
82840000,5,0,0,5
82860000,5,0,0,5
82880000,5,0,0,5
82900000,5,0,0,5
82920000,5,0,0,5
82940000,5,0,0,5
82960000,5,0,0,5
82980000,5,0,0,5
83000000,5,0,0,5
